"ID" "sec" "frame" "pos_y" "pos_x" "y2" "x2" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "expe" "plong" "day"
"300091" 19 1424 14240 214.2027 1073.231 NA NA -3.233409 28.27036 -3.338013 5.643496 311.2273 5 "Sti" "G2" 4 27 41 7
"300101" 19 1425 14250 232.2184 1058.154 NA NA -2.369408 20.71621 1.669628 20.99186 284.7778 5 "Sti" "G2" 4 27 41 7
"303041" 19 1719 17190 345.2819 1069.495 NA NA -3.032275 26.51179 3.421397 17.74172 296.6111 6 "Sti" "G2" 4 27 41 7
"303051" 19 1720 17200 382.547 1066.766 NA NA -2.878136 25.16413 -3.91533 6.409528 322.4091 6 "Sti" "G2" 4 27 41 7
"303061" 19 1721 17210 390.2841 1064.341 NA NA -0.15032 2.760935 -0.9751331 3.589829 319.7222 6 "Sti" "G2" 4 27 41 7
"303071" 19 1722 17220 386.6842 1065.884 NA NA 0.7861344 6.873333 0.02682352 3.730997 276.7273 6 "Sti" "G2" 4 27 41 7
"303081" 19 1723 17230 380.7628 1067.477 NA NA 0.8016296 7.008811 -0.8346664 3.14097 240.1667 6 "Sti" "G2" 4 27 41 7
"303091" 19 1724 17240 369.7344 1065.494 NA NA 0.6371063 10.00191 2.377098 8.268816 309.4091 6 "Sti" "G2" 4 27 41 7
"303101" 19 1725 17250 375.4346 1069.25 NA NA -0.6454368 5.692025 -1.121447 6.243252 245.3889 6 "Sti" "G2" 4 27 41 7
"306041" 19 2019 20190 40.09029 1020.638 NA NA -4.753039 41.55679 8.735489 22.11148 280.0556 7 "Sti" "G2" 4 27 41 7
"306051" 19 2020 20200 130.042 1018.172 NA NA -13.00738 113.7262 -0.05689704 59.65598 219.4545 7 "Sti" "G2" 4 27 41 7
"306061" 19 2021 20210 218.8111 1075.255 NA NA -5.461637 47.7522 -5.822933 34.29498 257.7222 7 "Sti" "G2" 4 27 41 7
"306071" 19 2022 20220 249.7229 1074.717 NA NA -5.008377 43.78926 2.175698 6.066912 266.1818 7 "Sti" "G2" 4 27 41 7
"306081" 19 2023 20230 302.522 1068.267 NA NA -5.419867 47.387 -1.601725 2.892498 266 7 "Sti" "G2" 4 27 41 7
"306091" 19 2024 20240 341.9783 1061.902 NA NA -3.147835 27.52216 -2.428379 17.52826 289.6364 7 "Sti" "G2" 4 27 41 7
"306101" 19 2025 20250 355.4383 1073.229 NA NA -0.6320608 5.526236 -0.8847808 11.62604 214.1111 7 "Sti" "G2" 4 27 41 7
"309041" 19 2319 23190 363.5809 1062.408 NA NA -5.013316 43.83244 -2.227659 27.27539 305.8889 8 "Sti" "G2" 4 27 41 7
"309051" 19 2320 23200 379.2311 1073.668 NA NA -0.07150768 5.955866 -1.027732 10.74321 322.1364 8 "Sti" "G2" 4 27 41 7
"309061" 19 2321 23210 382.8757 1065.042 NA NA -0.2340763 2.514589 -0.6698182 2.344239 345.7778 8 "Sti" "G2" 4 27 41 7
"309071" 19 2322 23220 382.4606 1066.223 NA NA -0.06704106 1.282864 0.2564713 2.081805 343.6364 8 "Sti" "G2" 4 27 41 7
"309081" 19 2323 23230 383.8213 1068.143 NA NA 0.03709851 1.268769 -0.4475468 1.456214 356.5556 8 "Sti" "G2" 4 27 41 7
"309091" 19 2324 23240 382.361 1069.014 NA NA -0.1437623 2.961491 0.6027512 2.986065 348.4091 8 "Sti" "G2" 4 27 41 7
"309101" 19 2325 23250 385.8325 1057.584 NA NA -0.3240818 3.322788 0.3830159 19.79179 267.7222 8 "Sti" "G2" 4 27 41 7
"312041" 19 2619 26190 308.3686 1017.102 NA NA -4.76436 41.65577 4.576147 30.46493 261.1111 9 "Sti" "G2" 4 27 41 7
"312051" 19 2620 26200 370.8884 1044.513 NA NA -5.841185 51.07067 -5.183858 39.20602 239.0909 9 "Sti" "G2" 4 27 41 7
"312061" 19 2621 26210 387.5292 1054.812 NA NA 0.1094271 5.176434 -1.00248 4.478819 244.4444 9 "Sti" "G2" 4 27 41 7
"312071" 19 2622 26220 389.9791 1062.013 NA NA -0.515348 5.312649 -0.7000346 14.97913 240.4091 9 "Sti" "G2" 4 27 41 7
"312081" 19 2623 26230 390.5474 1071.76 NA NA 0.2732108 2.388738 -0.1227249 5.217437 212.4444 9 "Sti" "G2" 4 27 41 7
"312091" 19 2624 26240 387.0846 1062.443 NA NA 0.3556622 3.529811 0.49932 9.014813 248.5 9 "Sti" "G2" 4 27 41 7
"312101" 19 2625 26250 386.7445 1069.598 NA NA -0.1326884 1.661935 -0.4072408 12.45733 247.2222 9 "Sti" "G2" 4 27 41 7
"315041" 19 2919 29190 10.3671 1033.275 NA NA -1.073959 9.389845 3.190304 11.12789 244.3889 10 "Sti" "G2" 4 27 41 7
"315051" 19 2920 29200 52.81282 1041.284 NA NA -9.632026 84.21476 6.221505 13.29055 340.0909 10 "Sti" "G2" 4 27 41 7
"315061" 19 2921 29210 149.7946 1056.346 NA NA -11.17444 97.70038 1.216994 27.98595 387.8889 10 "Sti" "G2" 4 27 41 7
"315071" 19 2922 29220.5 242.1233 1057.464 NA NA -6.476598 56.62622 -9.056966 10.14302 358.3 10 "Sti" "G2" 4 27 41 7
"315081" 19 2923 29230 264.1637 1063.783 NA NA -1.577228 13.79003 0.005418919 10.90997 357.1111 10 "Sti" "G2" 4 27 41 7
"315091" 19 2924 29240 290.5989 1052.089 NA NA -5.898914 51.5754 4.988117 12.15863 336.6818 10 "Sti" "G2" 4 27 41 7
"315101" 19 2925 29250 351.3787 1056.646 NA NA -6.080326 53.16153 -3.238525 33.12828 345.1111 10 "Sti" "G2" 4 27 41 7
"323771" 20 219 2190 36.37853 1185.879 NA NA -2.365474 20.68183 2.403799 17.15352 290.6667 1 "Sti" "G2" 4 27 28 7
"323781" 20 220 2199.7 73.99565 1193.157 NA NA -7.354803 64.30454 5.429726 13.02803 339.5 1 "Sti" "G2" 4 27 28 7
"323791" 20 221 2210 144.7272 1161.442 NA NA -5.232433 45.74823 -6.684319 24.6414 377.9444 1 "Sti" "G2" 4 27 28 7
"323801" 20 222 2220 162.5486 1147.845 NA NA -0.7739273 6.766604 -0.8804734 6.824831 359.3182 1 "Sti" "G2" 4 27 28 7
"323811" 20 223 2229.875 173.1573 1144.886 NA NA -2.106376 18.41647 2.144358 7.600498 383.25 1 "Sti" "G2" 4 27 28 7
"323821" 20 224 2240 196.7441 1143.917 NA NA -2.327845 20.35283 -2.551337 14.6137 352.0455 1 "Sti" "G2" 4 27 28 7
"323831" 20 225 2250 205.7583 1154.213 NA NA -0.9936721 8.687878 1.001666 4.896631 390.3889 1 "Sti" "G2" 4 27 28 7
"32677" 20 519 5190 24.60792 1159.651 NA NA -4.896689 42.81275 4.074166 12.63641 286.7222 2 "Sti" "G2" 4 27 28 7
"32678" 20 520 5200 71.33913 1188.663 NA NA -3.214401 28.10416 -5.588065 34.2345 296.4545 2 "Sti" "G2" 4 27 28 7
"32679" 20 521 5210 79.78958 1199.835 NA NA -1.186859 10.37695 1.7748 5.531066 306.7222 2 "Sti" "G2" 4 27 28 7
"32680" 20 522 5220 109.6225 1184.178 NA NA -4.509199 39.42485 1.190864 13.06201 261.5455 2 "Sti" "G2" 4 27 28 7
"326811" 20 523 5230 138.0567 1173.742 NA NA -1.710649 14.95656 -2.359428 3.411647 306.5556 2 "Sti" "G2" 4 27 28 7
"32682" 20 524 5240 148.2543 1168.502 NA NA -0.9899588 8.655412 -0.03859733 13.98973 344.6364 2 "Sti" "G2" 4 27 28 7
"32683" 20 525 5250 157.6796 1141.948 NA NA -0.9566555 8.364234 -0.9973705 23.97749 323.6667 2 "Sti" "G2" 4 27 28 7
"329771" 20 819 8190 27.50028 1184.009 NA NA -1.927225 16.85012 3.975696 3.530315 402.8333 3 "Sti" "G2" 4 27 28 7
"329781" 20 820 8200 80.17485 1182.351 NA NA -6.86162 59.99254 -3.920214 11.86854 359.0909 3 "Sti" "G2" 4 27 28 7
"329791" 20 821 8210 93.46269 1193.192 NA NA 0.8761455 14.07096 2.715889 4.991652 298.7778 3 "Sti" "G2" 4 27 28 7
"329801" 20 822 8219.778 122.2438 1177.032 NA NA -6.599643 57.70203 2.915484 36.62422 387 3 "Sti" "G2" 4 27 28 7
"329811" 20 823 8230 168.4377 1143.279 NA NA -3.084758 26.97066 -3.907453 27.30895 304.7222 3 "Sti" "G2" 4 27 28 7
"329821" 20 824 8240 185.1528 1184.616 NA NA 0.1404833 14.80992 -3.250851 33.04965 270.2273 3 "Sti" "G2" 4 27 28 7
"329831" 20 825 8250 182.9474 1184.752 NA NA -3.729419 34.23977 7.700154 12.56052 397.6667 3 "Sti" "G2" 4 27 28 7
"332771" 20 1119 11190 36.34892 1192.571 NA NA -0.8792397 7.687371 -0.9191286 6.606571 406.1667 4 "Sti" "G2" 4 27 28 7
"332781" 20 1120 11200 62.40282 1195.773 NA NA -7.315154 63.95788 6.170806 6.803894 376.7727 4 "Sti" "G2" 4 27 28 7
"332791" 20 1121 11210 136.9756 1186.171 NA NA -6.111369 53.43294 -5.308971 28.96769 328.9444 4 "Sti" "G2" 4 27 28 7
"332801" 20 1122 11220 157.4375 1142.307 NA NA 0.3264463 11.71909 -1.755313 23.91351 347.5909 4 "Sti" "G2" 4 27 28 7
"332811" 20 1123 11229 161.3219 1142.277 NA NA -4.503256 39.37288 7.832981 7.60691 364.4286 4 "Sti" "G2" 4 27 28 7
"332821" 20 1124 11240 238.4303 1148.729 NA NA -8.740624 76.42106 -2.966633 13.93334 378.8636 4 "Sti" "G2" 4 27 28 7
"332831" 20 1125 11250 284.6547 1133.305 NA NA -3.07956 26.92522 -3.087761 10.64926 293.1667 4 "Sti" "G2" 4 27 28 7
"335771" 20 1419 14190 6.883461 1167.063 NA NA -0.202535 1.770805 0.7829976 12.90024 362.3333 5 "Sti" "G2" 4 27 28 7
"335781" 20 1420 14200 10.12662 1164.008 NA NA -0.5203539 4.54956 0.2205405 0.5405725 379.6818 5 "Sti" "G2" 4 27 28 7
"335791" 20 1421 14210 15.6004 1164.516 NA NA -0.7387378 6.458935 0.3488332 1.650971 395.2778 5 "Sti" "G2" 4 27 28 7
"335801" 20 1422 14220 24.03194 1166.393 NA NA -1.072196 9.374425 -0.1107599 1.512949 411.9545 5 "Sti" "G2" 4 27 28 7
"335811" 20 1423 14230 31.2211 1166.841 NA NA -0.4937057 4.316569 -0.475912 0.3018222 428.1667 5 "Sti" "G2" 4 27 28 7
"335821" 20 1424 14240 33.7177 1166.173 NA NA -0.1072567 0.9628778 -0.2999451 0.9949176 429.6364 5 "Sti" "G2" 4 27 28 7
"335831" 20 1425 14250 33.80726 1165.299 NA NA 0.2682392 2.425969 -0.8535828 2.163078 437.7222 5 "Sti" "G2" 4 27 28 7
"338771" 20 1719 17190 370.5268 1181.22 NA NA 1.480217 13.3995 1.576203 18.46049 341.1111 6 "Sti" "G2" 4 27 28 7
"338781" 20 1720 17200 379.2844 1155.695 NA NA -2.957 25.85366 0.416886 19.4767 337.7273 6 "Sti" "G2" 4 27 28 7
"338791" 20 1721 17210 392.0321 1152.337 NA NA 0.1433914 1.889326 -0.8889855 10.94981 309.7222 6 "Sti" "G2" 4 27 28 7
"338801" 20 1722 17220 389.5507 1153.96 NA NA -0.01805847 3.232779 0.550841 8.594641 337.3182 6 "Sti" "G2" 4 27 28 7
"338811" 20 1723 17230 392.4998 1145.732 NA NA -0.03725976 2.573663 -0.6312354 4.944835 332.1667 6 "Sti" "G2" 4 27 28 7
"338821" 20 1724 17240 389.4729 1137.547 NA NA 0.4642274 4.058835 -0.0385131 7.664417 279.5 6 "Sti" "G2" 4 27 28 7
"338831" 20 1725 17250 384.7374 1135.851 NA NA 0.5997231 5.243501 -0.1287829 1.427779 276.1667 6 "Sti" "G2" 4 27 28 7
"341771" 20 2019 20190 26.62685 1187.373 NA NA -3.943026 34.47468 6.167443 12.60169 332.2222 7 "Sti" "G2" 4 27 28 7
"341781" 20 2020 20200 83.4329 1205.554 NA NA -7.428135 64.9457 -0.7734136 13.76847 235.9545 7 "Sti" "G2" 4 27 28 7
"341791" 20 2021 20210 137.2553 1206.633 NA NA -5.212981 45.57816 0.2178283 6.396135 254.7222 7 "Sti" "G2" 4 27 28 7
"341801" 20 2022 20220 191.7436 1206.676 NA NA -6.698 58.56198 -0.7507948 8.842056 264.2273 7 "Sti" "G2" 4 27 28 7
"341811" 20 2023 20230 241.9934 1206.346 NA NA -4.44197 38.83705 -1.312093 6.79361 298.8333 7 "Sti" "G2" 4 27 28 7
"341821" 20 2024 20240 276.9323 1204.625 NA NA -4.097029 35.82116 -0.9917463 3.484351 229.0455 7 "Sti" "G2" 4 27 28 7
"341831" 20 2025 20250 318.7324 1200.917 NA NA -7.080126 61.90298 4.895689 16.09943 259.6667 7 "Sti" "G2" 4 27 28 7
"344771" 20 2319 23190 34.92978 1135.714 NA NA -3.086632 26.98705 4.58504 5.030073 300.7778 8 "Sti" "G2" 4 27 28 7
"344781" 20 2320 23200 82.82257 1145.45 NA NA -3.880887 36.2556 -5.93698 20.92596 347.4091 8 "Sti" "G2" 4 27 28 7
"344791" 20 2321 23210 83.50369 1158.504 NA NA -0.9358503 16.65282 5.465386 4.357815 287.2222 8 "Sti" "G2" 4 27 28 7
"344801" 20 2322 23220 127.4312 1142.535 NA NA -5.509848 48.17372 -2.715098 19.98226 273.7727 8 "Sti" "G2" 4 27 28 7
"344811" 20 2323 23230 145.4257 1128.152 NA NA 0.242017 3.450879 -2.215379 3.135479 274.8889 8 "Sti" "G2" 4 27 28 7
"344821" 20 2324 23240 144.8919 1129.29 NA NA -0.5471643 5.692513 -0.06709186 7.779181 385.6364 8 "Sti" "G2" 4 27 28 7
"344831" 20 2325 23250 142.1669 1132.365 NA NA 1.636286 14.30638 -1.142152 7.181979 318.7222 8 "Sti" "G2" 4 27 28 7
"347771" 20 2619 26190 23.04069 1136.903 NA NA 0.23914 7.372587 2.672578 4.963727 264.2222 9 "Sti" "G2" 4 27 28 7
"347781" 20 2620 26200 28.61059 1140.421 NA NA -0.7872441 6.883035 0.01985254 1.831632 328.8636 9 "Sti" "G2" 4 27 28 7
"347791" 20 2621 26210 33.92089 1140.488 NA NA -0.3370573 2.946961 -0.2884381 0.5774049 393.0556 9 "Sti" "G2" 4 27 28 7
"347801" 20 2622 26220 35.88876 1139.472 NA NA -0.1915398 1.674671 -0.1244427 1.015651 409.4545 9 "Sti" "G2" 4 27 28 7
"347811" 20 2623 26230 36.63372 1138.408 NA NA 0.1436583 1.417862 -0.4526742 4.324474 362.2778 9 "Sti" "G2" 4 27 28 7
"347821" 20 2624 26240 33.14979 1133.351 NA NA 0.7741082 6.768185 -0.6261794 5.264502 334.4091 9 "Sti" "G2" 4 27 28 7
"347831" 20 2625 26250 23.3471 1142.12 NA NA 1.194489 10.44366 0.1491063 10.29054 334 9 "Sti" "G2" 4 27 28 7
"350771" 20 2919 29190 29.21288 1155.77 NA NA -0.7964447 6.963478 0.5767889 27.29027 408.1667 10 "Sti" "G2" 4 27 28 7
"350781" 20 2920 29200 37.76396 1140.787 NA NA -0.5500991 4.809629 -1.14423 5.978599 431.6364 10 "Sti" "G2" 4 27 28 7
"350791" 20 2921 29210 38.25672 1138.789 NA NA 0.0512467 0.4551551 -0.1361073 0.5125953 419.0556 10 "Sti" "G2" 4 27 28 7
"350801" 20 2922 29220 37.60238 1138.812 NA NA 0.03150183 0.6763928 0.1993405 0.2078204 426.0909 10 "Sti" "G2" 4 27 28 7
"350811" 20 2923 29230 38.34515 1138.986 NA NA -0.1233907 1.07883 -0.04517217 0.1698147 433.2778 10 "Sti" "G2" 4 27 28 7
"350821" 20 2924 29240 38.49812 1139.327 NA NA 0.1031735 1.0246 -0.1809004 0.4956695 426.6818 10 "Sti" "G2" 4 27 28 7
"350831" 20 2925 29250 37.6457 1139.732 NA NA 0.05583149 0.5080597 0.06992296 0.2759384 441.4444 10 "Sti" "G2" 4 27 28 7
"132100" 21 131 1310 34.89451 88.87535 NA NA -0.5051676 4.416783 0.5623322 4.462117 409.9444 1 "Sti" "G2" 4 30 84 8
"133100" 21 132 1320 48.13175 90.81713 NA NA -4.792968 41.9059 6.475522 29.15879 358.6364 1 "Sti" "G2" 4 30 84 8
"134100" 21 133 1330 121.6038 97.9724 NA NA -9.65162 84.38608 0.8016702 65.89837 257.2778 1 "Sti" "G2" 4 30 84 8
"135100" 21 134 1340 203.873 88.93562 NA NA -7.841153 68.5568 -3.490273 50.63671 299.5 1 "Sti" "G2" 4 30 84 8
"136100" 21 135 1350 250.0134 41.44444 NA NA -3.563883 31.15976 -2.10447 24.5588 428.1111 1 "Sti" "G2" 4 30 84 8
"137100" 21 136 1360 280.1663 37.23023 NA NA -4.673757 40.86361 2.496649 41.28867 339.5 1 "Sti" "G2" 4 30 84 8
"138100" 21 137 1370 326.3807 35.62293 NA NA -4.791709 41.89489 -0.8016437 41.11119 373 1 "Sti" "G2" 4 30 84 8
"43212" 21 431 4310 41.16323 91.37798 NA NA 0.05269208 1.342956 0.3031104 3.815675 474.1667 2 "Sti" "G2" 4 30 84 8
"43312" 21 432 4320 56.99972 92.78355 NA NA -6.297437 55.05978 8.017465 31.49912 363.8182 2 "Sti" "G2" 4 30 84 8
"43412" 21 433 4330 138.6969 78.30767 NA NA -10.04942 87.86414 1.322403 63.56683 297.1111 2 "Sti" "G2" 4 30 84 8
"43512" 21 434 4340 228.6493 47.42496 NA NA -9.090528 79.48034 -3.497463 70.98761 325.0455 2 "Sti" "G2" 4 30 84 8
"43612" 21 435 4350 286.487 30.33148 NA NA -5.508404 48.1611 -0.6775035 47.37255 247.1111 2 "Sti" "G2" 4 30 84 8
"43712" 21 436 4360 344.1215 30.94163 NA NA -6.207664 54.27487 -2.951657 54.186 289.7727 2 "Sti" "G2" 4 30 84 8
"43812" 21 437 4370 372.2616 31.64677 NA NA -0.8812477 7.776256 -1.580157 7.731113 354.8333 2 "Sti" "G2" 4 30 84 8
"73212" 21 731 7310 39.90833 92.19154 NA NA -0.04591903 0.6518555 -0.1184823 1.228505 473.5 3 "Sti" "G2" 4 30 84 8
"73312" 21 732 7320 54.24055 92.69597 NA NA -6.293322 55.0238 9.406358 33.94261 318.2727 3 "Sti" "G2" 4 30 84 8
"73412" 21 733 7330 141.235 90.82728 NA NA -10.04167 87.79637 -0.6065091 64.73949 275 3 "Sti" "G2" 4 30 84 8
"73512" 21 734 7340 229.1879 62.20128 NA NA -10.32092 90.23794 -1.596214 77.28906 327.0909 3 "Sti" "G2" 4 30 84 8
"73612" 21 735 7350 292.6373 33.45991 NA NA -2.775777 24.26918 -6.712631 22.49264 372.8889 3 "Sti" "G2" 4 30 84 8
"73712" 21 736 7360 295.5949 31.49524 NA NA 0.1085974 6.170265 0.5199059 6.00405 364.8182 3 "Sti" "G2" 4 30 84 8
"73812" 21 737 7370 303.359 37.79388 NA NA -2.467315 21.57224 2.705956 21.49122 339.4444 3 "Sti" "G2" 4 30 84 8
"103212" 21 1031 10310 38.70379 73.80246 NA NA -0.863246 8.198093 3.66251 8.49473 472.7778 4 "Sti" "G2" 4 30 84 8
"103311" 21 1032 10320 84.18843 75.85596 NA NA -11.68153 102.134 8.876989 68.74349 432.8636 4 "Sti" "G2" 4 30 84 8
"103411" 21 1033 10330 197.9751 47.76652 NA NA -9.005304 78.73521 -6.691304 72.87687 434.5 4 "Sti" "G2" 4 30 84 8
"103511" 21 1034 10340 260.3082 40.64895 NA NA -6.222985 54.40883 -4.186039 51.36983 385.6818 4 "Sti" "G2" 4 30 84 8
"103611" 21 1035 10350 281.6903 29.52729 NA NA 0.6223254 7.487176 -3.164858 7.639369 323.1111 4 "Sti" "G2" 4 30 84 8
"103711" 21 1036 10360 273.1258 27.40904 NA NA 0.6888361 6.022634 0.9749868 5.764727 338.5909 4 "Sti" "G2" 4 30 84 8
"103811" 21 1037 10370 272.2976 29.97735 NA NA -1.374693 13.20826 3.444211 13.36185 277.7222 4 "Sti" "G2" 4 30 84 8
"133212" 21 1331 13310 31.58251 56.28883 NA NA -1.260624 11.02189 1.572969 2.498975 431.2778 5 "Sti" "G2" 4 30 84 8
"133312" 21 1332 13320 63.53419 59.98168 NA NA -8.790644 76.85839 8.352257 67.90311 405.9091 5 "Sti" "G2" 4 30 84 8
"133412" 21 1333 13330.5 163.6382 62.37235 NA NA -9.918594 86.72029 -1.40783 79.11619 443.8125 5 "Sti" "G2" 4 30 84 8
"133512" 21 1334 13339.33 243.9285 61.9527 NA NA -10.31209 90.16072 2.07507 87.90449 428.0556 5 "Sti" "G2" 4 30 84 8
"133612" 21 1335 13350.12 332.3626 77.52256 NA NA -7.836035 68.51205 -5.298181 70.84758 445.75 5 "Sti" "G2" 4 30 84 8
"133712" 21 1336 13360.5 381.314 87.55224 NA NA -2.872311 25.1132 -5.115774 23.99622 428.55 5 "Sti" "G2" 4 30 84 8
"133812" 21 1337 13370 387.088 74.30017 NA NA -0.4253729 3.719122 -0.3091664 2.55589 388.2778 5 "Sti" "G2" 4 30 84 8
"163212" 21 1631 16310 155.6198 86.30057 NA NA 5.621824 49.15275 -0.7693369 47.00866 402.0556 6 "Sti" "G2" 4 30 84 8
"163312" 21 1632 16320 104.5737 86.27236 NA NA 3.917012 34.24723 5.771659 19.20496 315.5 6 "Sti" "G2" 4 30 84 8
"163412" 21 1633 16330 97.59027 91.79124 NA NA -0.1952853 2.082288 -0.1374996 3.23211 395.1875 6 "Sti" "G2" 4 30 84 8
"163512" 21 1634 16340 95.35706 89.52015 NA NA 0.6625486 5.792797 -0.6112328 2.050705 346.3636 6 "Sti" "G2" 4 30 84 8
"163612" 21 1635 16350 86.85216 92.99654 NA NA 1.364621 11.93116 -0.4295916 8.480801 345.7222 6 "Sti" "G2" 4 30 84 8
"163712" 21 1636 16360 74.59195 91.70221 NA NA 1.023272 8.946672 0.6859041 6.961976 463.4545 6 "Sti" "G2" 4 30 84 8
"163812" 21 1637 16370 69.77248 89.109 NA NA 0.2125558 1.858419 0.4220764 3.523777 481.9444 6 "Sti" "G2" 4 30 84 8
"193212" 21 1931 19310 19.66069 74.89142 NA NA 0.3087404 2.69938 -0.7550261 3.328152 441.8889 7 "Sti" "G2" 4 30 84 8
"193312" 21 1932 19320 21.87138 54.72653 NA NA -3.58168 32.68844 8.674267 30.43993 341.4545 7 "Sti" "G2" 4 30 84 8
"193412" 21 1933 19330 84.46914 44.83728 NA NA -7.947421 69.48593 -1.080267 68.25897 325.4444 7 "Sti" "G2" 4 30 84 8
"193512" 21 1934 19340 154.7487 55.92625 NA NA -9.043281 79.06725 2.544966 73.99337 352.7273 7 "Sti" "G2" 4 30 84 8
"193612" 21 1935 19350 235.0674 60.97359 NA NA -8.295667 72.53071 -1.40297 74.04896 287.5556 7 "Sti" "G2" 4 30 84 8
"193712" 21 1936 19360 304.5069 75.65996 NA NA -7.200213 62.95292 -3.738101 64.76513 343.0455 7 "Sti" "G2" 4 30 84 8
"193812" 21 1937 19370 352.9915 96.56589 NA NA -3.962033 34.64086 -1.104674 36.85755 283.4444 7 "Sti" "G2" 4 30 84 8
"223212" 21 2231 22310 243.1708 51.16894 NA NA 6.825711 59.67858 3.867999 57.88913 334.3889 8 "Sti" "G2" 4 30 84 8
"223312" 21 2232 22320 216.7125 49.03062 NA NA -1.627139 27.4122 11.53863 26.18979 328.7273 8 "Sti" "G2" 4 30 84 8
"223412" 21 2233 22330 265.342 47.80315 NA NA -7.219628 63.12268 0.9485282 61.93871 437.5625 8 "Sti" "G2" 4 30 84 8
"223512" 21 2234 22340 317.6022 36.10018 NA NA -2.662085 23.27515 -7.448752 21.83259 374.1818 8 "Sti" "G2" 4 30 84 8
"223612" 21 2235 22350 321.406 28.73301 NA NA -0.4297241 4.415748 1.011085 4.672328 298 8 "Sti" "G2" 4 30 84 8
"223712" 21 2236 22360 336.8391 33.10168 NA NA -2.957234 25.8557 0.5729455 26.17155 345.4545 8 "Sti" "G2" 4 30 84 8
"223812" 21 2237 22370 356.6723 38.86135 NA NA 0.1537052 12.12953 -3.841241 12.50323 348.1111 8 "Sti" "G2" 4 30 84 8
"253210" 21 2531 25310 39.2096 77.76782 NA NA -1.11852 9.936233 3.564321 8.112324 435.7778 9 "Sti" "G2" 4 30 84 8
"253310" 21 2532 25320 87.38833 37.8473 NA NA -10.10452 88.3459 4.688134 65.98317 266.8182 9 "Sti" "G2" 4 30 84 8
"253410" 21 2533 25330 174.1937 72.35099 NA NA -7.449073 65.12876 -2.769476 76.60843 295.5 9 "Sti" "G2" 4 30 84 8
"253510" 21 2534 25340 229.1771 97.16966 NA NA -5.973371 52.2264 -1.165714 52.39637 289.6818 9 "Sti" "G2" 4 30 84 8
"253610" 21 2535 25350 269.2793 100.6532 NA NA -3.185197 27.84882 -1.837796 26.53441 295.1667 9 "Sti" "G2" 4 30 84 8
"253710" 21 2536 25360 300.1892 99.66857 NA NA -4.164305 36.40937 2.421228 33.0857 231.3636 9 "Sti" "G2" 4 30 84 8
"253810" 21 2537 25370 340.298 94.56959 NA NA -5.563842 48.64581 0.2448446 47.46253 290.6667 9 "Sti" "G2" 4 30 84 8
"283212" 21 2831 28310 56.95482 87.44093 NA NA -0.2741861 7.812136 -2.76613 14.97886 369.7222 10 "Sti" "G2" 4 30 84 8
"283312" 21 2832 28320 48.7864 79.6104 NA NA -1.125613 22.25865 7.395675 8.774711 456.2273 10 "Sti" "G2" 4 30 84 8
"283412" 21 2833 28330 100.6085 61.11696 NA NA -8.441298 73.80399 2.298749 51.94379 396.8333 10 "Sti" "G2" 4 30 84 8
"283512" 21 2834 28340 168.654 53.56717 NA NA -5.946956 51.99545 -5.811841 46.7847 432.1818 10 "Sti" "G2" 4 30 84 8
"283612" 21 2835 28350 193.5664 50.62863 NA NA 0.5088147 10.96377 -5.005332 11.99574 442.3333 10 "Sti" "G2" 4 30 84 8
"283712" 21 2836 28360 180.9371 39.6523 NA NA -0.6540367 17.30696 5.11651 17.06614 425.0455 10 "Sti" "G2" 4 30 84 8
"283812" 21 2837 28370 210.0407 35.04639 NA NA -4.921346 43.02833 3.161406 42.54062 320.7222 10 "Sti" "G2" 4 30 84 8
"38752" 22 131 1310 375.5113 221.0631 NA NA 0.3246417 7.683904 -3.425671 7.699874 341.8889 1 "Sti" "G2" 4 30 60 8
"38762" 22 132 1320 364.5613 222.3092 NA NA 0.3695006 11.43489 1.253987 11.4693 365.9091 1 "Sti" "G2" 4 30 60 8
"38772" 22 133 1330.125 366.5877 179.5889 NA NA 0.9082227 9.229323 -1.005341 28.04546 400.875 1 "Sti" "G2" 4 30 60 8
"38782" 22 134 1340 361.2777 158.2602 NA NA -0.8217133 7.184407 2.782875 5.980325 299.0455 1 "Sti" "G2" 4 30 60 8
"38792" 22 135 1350 371.4018 156.0173 NA NA -1.712559 14.97325 -0.282802 14.29681 340.5556 1 "Sti" "G2" 4 30 60 8
"38802" 22 136 1360 382.9208 163.7811 NA NA 0.6124642 9.913956 -2.853016 7.218102 291.3182 1 "Sti" "G2" 4 30 60 8
"38813" 22 137 1370 375.5984 186.9059 NA NA -0.8883761 9.033392 3.637201 18.6577 349.8889 1 "Sti" "G2" 4 30 60 8
"41752" 22 431 4310 36.03085 197.2942 NA NA -0.2173078 2.72652 1.10882 3.953 460.3889 2 "Sti" "G2" 4 30 60 8
"41762" 22 432 4319.5 54.77767 202.6437 NA NA -5.736935 50.1592 6.113495 11.28864 382.45 2 "Sti" "G2" 4 30 60 8
"41772" 22 433 4330.375 120.0476 192.7726 NA NA -5.570336 48.70258 -3.555787 24.83777 392.4375 2 "Sti" "G2" 4 30 60 8
"41782" 22 434 4340.2 147.5706 203.9738 NA NA -2.015856 17.62504 -1.884627 15.34293 406.3 2 "Sti" "G2" 4 30 60 8
