"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond"
"30774" 8 1846 18460 28.54508 943.04 -0.3470115 0.7220048 0.182299 0.6347135 206.9545 6 "ITI" "G+"
"30775" 8 1847 18470 29.43345 942.4815 -0.1528558 0.6960474 -0.3667731 0.8368421 203.9444 6 "ITI" "G+"
"30776" 8 1848 18480 24.38771 943.2266 5.859933 6.492178 0.480486 2.722415 173.6818 6 "ITI" "G+"
"30777" 8 1849 18490 28.90077 944.6781 -10.29836 10.29836 0.6439661 2.70063 160.6111 6 "ITI" "G+"
"30778" 8 1850 18500 38.31253 944.0681 -3.900352 6.362084 -1.720281 5.561779 178.7273 6 "ITI" "G+"
"30779" 8 1851 18510 33.28396 938.8244 8.178514 8.178514 0.2062098 2.250318 219.3333 6 "ITI" "G+"
"30780" 8 1852 18520 28.75669 938.7883 -1.251182 3.497876 0.8495041 1.356559 191.9091 6 "ITI" "G+"
"30781" 8 1853 18530 31.92329 938.3184 -2.270329 2.270329 -0.1238814 0.2529629 199.1667 6 "ITI" "G+"
"30782" 8 1854 18540 33.29516 938.1511 -0.5478379 0.6020538 -0.1159304 0.1630538 213.6818 6 "ITI" "G+"
"30783" 8 1855 18550 33.35816 938.376 0.3611442 0.5976971 -0.07408806 0.3691276 219.8333 6 "ITI" "G+"
"30784" 8 1856 18560 32.76575 938.9036 0.8312679 0.8450798 -0.05923262 0.4602811 215.7727 6 "ITI" "G+"
"30785" 8 1857 18570 32.03704 939.1935 -0.5567976 0.9679927 0.2904322 0.1519125 197.6667 6 "ITI" "G+"
"30786" 8 1858 18580 33.20055 939.2636 -0.4526569 0.6851967 -0.2101876 0.1328369 202.8182 6 "ITI" "G+"
"30787" 8 1859 18590 33.08063 939.0296 0.5097252 0.5208658 -0.03181948 0.2941567 190.5556 6 "ITI" "G+"
"30788" 8 1860 18600 32.99198 938.8976 -0.3829516 0.64901 0.06206701 0.09782581 195.4545 6 "ITI" "G+"
"30789" 8 1861 18610 32.47897 938.7072 0.7903874 0.7903874 -0.02529691 0.3098401 200.6667 6 "ITI" "G+"
"30790" 8 1862 18620 35.13124 930.2456 -10.86775 10.86775 2.43474 24.65611 177.9091 6 "ITI" "G+"
"30791" 8 1863 18630 56.70679 899.8465 -29.08042 29.08042 0.7562098 22.82628 129.6667 6 "ITI" "G+"
"30792" 8 1864 18640 87.21811 890.2213 -32.89557 32.89557 0.7179642 11.66935 168.8182 6 "ITI" "G+"
"30793" 8 1865 18650 120.0218 893.671 -26.96568 26.96568 -0.9262308 3.715369 165.2778 6 "ITI" "G+"
"30794" 8 1866 18660 147.2179 894.2774 -33.59398 33.59398 -0.09398665 4.058557 145.2727 6 "ITI" "G+"
"30795" 8 1867 18670 182.2794 893.2502 -30.83295 30.83295 0.02051609 16.93249 180.2222 6 "ITI" "G+"
"30796" 8 1868 18680 215.7796 907.1269 -36.11623 36.11623 0.1535795 28.6526 195.5909 6 "ITI" "G+"
"30797" 8 1869 18690 246.9145 938.8954 -29.95782 29.95782 0.3599448 34.17054 157.0556 6 "ITI" "G+"
"30798" 8 1870 18700 281.4433 951.4928 -40.70339 40.70339 0.6281443 13.23373 150.7727 6 "ITI" "G+"
"30799" 8 1871 18709.75 318.3672 952.6301 -29.57003 29.57003 -0.3913924 8.879888 149.4375 6 "ITI" "G+"
"30800" 8 1872 18720 350.9361 937.8885 -32.74411 32.74411 -1.30704 13.43514 140.3636 6 "ITI" "G+"
"30801" 8 1873 18730 377.8033 913.3682 -20.70412 20.70412 -1.055399 10.49614 182.6667 6 "ITI" "G+"
"30802" 8 1874 18740 386.5273 895.4141 -0.5151032 5.734967 -0.02989768 12.36829 166.5 6 "ITI" "G+"
"30803" 8 1875 18750 392.7109 890.4275 -8.202332 8.358949 -1.316862 5.431417 129 6 "ITI" "G+"
"30804" 8 1876 18760 389.7743 902.2585 11.07019 11.07019 -0.7801029 11.51816 157.6364 6 "ITI" "G+"
"30805" 8 1877 18770 382.7591 908.7585 1.047877 1.363195 0.8663375 4.445901 195.2222 6 "ITI" "G+"
"30806" 8 1878 18780 383.1456 900.879 0.2606484 0.6982404 -0.1123411 8.225109 191 6 "ITI" "G+"
"30807" 8 1879 18790 382.1147 893.7624 0.5892948 0.7872992 0.1328342 5.236638 189.2778 6 "ITI" "G+"
"30808" 8 1880 18800 382.0875 888.8737 -0.343689 0.6501228 0.1484891 3.577215 186 6 "ITI" "G+"
"30809" 8 1881 18810 383.4674 886.3234 -2.44558 2.44558 0.1097991 0.5950079 176.4444 6 "ITI" "G+"
"30810" 8 1882 18820 384.2557 885.0024 1.844589 1.935014 -0.2744588 1.39902 170.9091 6 "ITI" "G+"
"30811" 8 1883 18830 383.7567 884.4633 -1.646945 1.646945 0.1652601 0.2411548 171.7222 6 "ITI" "G+"
"30812" 8 1884 18840 385.1069 884.2586 0.04898314 1.136877 -0.2766614 0.3946072 185.6364 6 "ITI" "G+"
"30813" 8 1885 18850 384.008 884.3934 0.9400757 0.9400757 0.06602019 0.4017827 168.5 6 "ITI" "G+"
"30814" 8 1886 18860 384.6238 883.8752 -1.929872 2.063381 0.2060768 0.1699566 173.4091 6 "ITI" "G+"
"30815" 8 1887 18870 385.4872 883.5953 -0.4019429 0.6176453 -0.08537082 0.142064 175.1667 6 "ITI" "G+"
"30816" 8 1888 18880 386.0399 883.3698 -0.7068813 1.250624 0.1421171 0.3246337 179.7727 6 "ITI" "G+"
"30817" 8 1889 18890 387.2564 883.2367 -0.02917302 1.097825 -0.4462583 0.4031542 175.3333 6 "ITI" "G+"
"30818" 8 1890 18900 386.2928 883.2871 0.1182655 0.9679228 0.3659066 0.743172 177.5 6 "ITI" "G+"
"30819" 8 1891 18910 386.6395 883.8769 0.4006154 0.780578 -0.1826594 0.3453211 181.7222 6 "ITI" "G+"
"30820" 8 1892 18920 385.9358 884.2158 0.3836695 0.4534537 0.03420688 0.2681861 189.3182 6 "ITI" "G+"
"30821" 8 1893 18930 385.82 884.472 0.07697356 0.2045809 0.03348754 0.170213 189.2222 6 "ITI" "G+"
"30822" 8 1894 18940 386.1674 884.9704 -0.3359905 0.8264713 -0.1402623 0.8989519 186.6818 6 "ITI" "G+"
"30823" 8 1895 18950 385.6866 885.0349 0.8603146 0.8869157 -0.02611348 1.445559 193 6 "ITI" "G+"
"30824" 8 1896 18960 384.687 884.3073 0.4670003 0.9631764 0.2380927 0.401178 190.2273 6 "ITI" "G+"
"30825" 8 1897 18970 385.3573 884.2732 -1.001062 1.001062 -0.07506111 0.3509593 192.9444 6 "ITI" "G+"
"30826" 8 1898 18980 387.2124 886.9101 -4.271087 4.397471 0.490062 9.747814 176.6364 6 "ITI" "G+"
"30827" 8 1899 18990 390.3411 898.6418 1.259684 2.849087 -0.8728204 8.433441 159.2778 6 "ITI" "G+"
"30828" 8 1900 19000 387.5845 907.728 0.4631463 2.296608 0.7226447 11.45354 156.5 6 "ITI" "G+"
"30829" 8 1901 19010 389.9435 919.833 -2.050661 2.050661 -0.1353967 7.576669 164.7222 6 "ITI" "G+"
"30830" 8 1902 19020 389.0043 934.1916 5.989643 5.989643 -1.168507 18.37844 153.1364 6 "ITI" "G+"
"30831" 8 1903 19030 379.2075 949.9577 11.39226 11.39226 -0.5083573 4.329795 196.5 6 "ITI" "G+"
"30832" 8 1904 19040 365.3051 944.0189 17.11526 17.11526 -0.6288525 28.20413 163.8182 6 "ITI" "G+"
"30833" 8 1905 19051 348.0286 916.2013 13.27289 13.27289 0.5315091 24.25084 174.8571 6 "ITI" "G+"
"30834" 8 1906 19060 336.979 891.7766 8.544058 8.544058 1.179151 23.25016 129.0909 6 "ITI" "G+"
"30835" 8 1907 19070 333.0606 888.2268 2.953588 2.953588 -0.1046202 8.772896 144.8333 6 "ITI" "G+"
"30836" 8 1908 19080 328.9449 899.3767 1.333569 3.482293 0.9054011 5.740464 164.2727 6 "ITI" "G+"
"30837" 8 1909 19090 331.6598 892.0168 -3.052438 3.052438 -0.2815566 5.873485 169.8889 6 "ITI" "G+"
"30838" 8 1910 19100 333.9086 888.1099 -4.340164 4.340164 0.4013729 5.501419 160.7273 6 "ITI" "G+"
"30839" 8 1911 19110 338.0786 891.5359 1.177939 3.299231 -0.7810716 3.318224 150 6 "ITI" "G+"
"30840" 8 1912 19120 344.8929 901.2329 -27.60768 27.60768 4.126538 35.39459 163.8636 6 "ITI" "G+"
"30841" 8 1913 19130 381.0578 931.8731 -28.75807 28.75807 -2.36177 32.48878 178.0556 6 "ITI" "G+"
"30842" 8 1914 19140 393.4408 948.0484 1.132163 5.334552 -1.879102 10.69952 146.6818 6 "ITI" "G+"
"30843" 8 1915 19150 391.6453 941.1958 -1.428257 1.713331 0.6030392 6.292102 168.3889 6 "ITI" "G+"
"30844" 8 1916 19160 391.0622 949.3547 4.555561 5.003233 -0.7678149 9.35396 153.0909 6 "ITI" "G+"
"30845" 8 1917 19170 386.7669 940.248 1.325103 1.463884 0.5387665 10.21438 209.7222 6 "ITI" "G+"
"30846" 8 1918 19180 386.6107 930.489 1.186693 1.252277 -0.2312881 8.558619 203.8182 6 "ITI" "G+"
"30847" 8 1919 19190 384.8853 923.0362 1.653196 1.653196 0.02592516 6.397678 204.1667 6 "ITI" "G+"
"30848" 8 1920 19200 383.1394 916.7985 0.933992 0.933992 0.114686 7.059917 205.4545 6 "ITI" "G+"
"30849" 8 1921 19210 383.0367 909.478 0.06290057 0.2867789 -0.06250796 6.460431 201 6 "ITI" "G+"
"30850" 8 1922 19220 382.7886 902.1972 0.4391047 0.4391047 0.0506288 6.829287 207.1364 6 "ITI" "G+"
"30851" 8 1923 19230 382.2173 896.0098 0.08836147 0.6630047 0.1398069 4.960662 207.5556 6 "ITI" "G+"
"30852" 8 1924 19240 383.7862 890.7487 -4.349605 4.349605 0.6066541 2.768345 203.5 6 "ITI" "G+"
"30853" 8 1925 19250 388.5648 887.5559 -2.086207 2.090112 -0.6855024 0.25243 202.4444 6 "ITI" "G+"
"30854" 8 1926 19260 389.1717 886.8979 -0.8116667 1.39728 0.01352076 0.4505498 193.7273 6 "ITI" "G+"
"30855" 8 1927 19270 389.1701 886.5455 1.157412 1.157412 -0.03622295 0.9067222 192.1111 6 "ITI" "G+"
"30856" 8 1928 19280 388.5219 886.0772 -0.5059336 0.80595 0.08582292 0.6020479 195.7727 6 "ITI" "G+"
"30857" 8 1929 19290 388.8367 886.8032 1.140935 1.301052 -0.2394827 0.6912738 199.8333 6 "ITI" "G+"
"30858" 8 1930 19300 387.5228 886.1775 0.5465127 0.548179 0.1483847 1.119769 197 6 "ITI" "G+"
"30859" 8 1931 19310 387.0551 886.2334 -1.089734 1.569018 0.2717029 8.050616 188.6111 6 "ITI" "G+"
"30860" 8 1932 19320 389.1337 901.1122 0.721192 2.397409 -0.5198026 8.022106 196.2727 6 "ITI" "G+"
"30861" 8 1933 19330 387.1384 902.7115 0.1261321 0.8297118 0.3812854 3.617223 188.0556 6 "ITI" "G+"
"30862" 8 1934 19340 385.426 912.5878 6.170513 6.395665 -0.7682526 8.168682 191.2727 6 "ITI" "G+"
"30863" 8 1935 19350 378.763 912.1933 7.150772 7.150772 -1.184023 15.35924 204.25 6 "ITI" "G+"
"30864" 8 1936 19360 358.0166 896.6669 36.55083 36.55083 -1.064783 25.95304 192.3636 6 "ITI" "G+"
"30865" 8 1937 19370 325.8478 887.3104 20.39817 20.39817 1.012297 6.910864 164.3889 6 "ITI" "G+"
"30866" 8 1938 19380 302.8036 891.8825 35.06558 35.06558 -2.047949 14.80471 142.6818 6 "ITI" "G+"
"30867" 8 1939 19390.5 267.2734 883.543 25.52207 25.52207 1.852237 11.8029 153.75 6 "ITI" "G+"
"30868" 8 1940 19400 242.6254 880.9723 27.84173 27.84173 -0.6614102 10.02129 123.7727 6 "ITI" "G+"
"30869" 8 1941 19410 221.5921 883.4316 13.79326 13.79326 0.9865725 4.362114 138.1667 6 "ITI" "G+"
"30870" 8 1942 19420 205.2211 891.2418 20.52989 20.52989 0.127667 6.827954 168 6 "ITI" "G+"
"30871" 8 1943 19430 184.6368 906.5351 18.51654 18.51654 -0.146827 11.78983 184.1111 6 "ITI" "G+"
"30872" 8 1944 19440 164.3583 931.7303 26.23187 26.23187 -1.370277 28.2603 179.5455 6 "ITI" "G+"
"30873" 8 1945 19450 140.2829 953.2823 22.33616 22.33616 0.4708898 8.921906 151.3889 6 "ITI" "G+"
"30874" 8 1946 19460 110.5632 942.5544 30.10148 30.10148 0.7584637 11.35091 160.3182 6 "ITI" "G+"
"30875" 8 1947 19470 86.917 941.9937 20.74403 20.74403 -0.3239676 1.854336 180.9444 6 "ITI" "G+"
"30876" 8 1948 19480 62.58654 946.4335 29.55788 29.55788 -0.9061419 3.286705 192.3636 6 "ITI" "G+"
"30877" 8 1949 19490 35.12914 946.5695 22.98312 22.98312 1.089595 6.689087 197 6 "ITI" "G+"
"30878" 8 1950 19500 17.54599 941.3162 7.66196 7.752327 2.117837 3.28505 189.3182 6 "ITI" "G+"
"30879" 8 1951 19510 18.28007 939.5281 -5.568179 5.568179 0.8531734 0.7147606 178.2222 6 "ITI" "G+"
"30880" 8 1952 19520 26.09009 938.8261 -6.731035 6.731035 -0.6071531 0.5058923 195.2273 6 "ITI" "G+"
"30881" 8 1953 19530 29.66887 938.4001 -1.195295 1.197508 -0.2923101 0.1291447 212.7778 6 "ITI" "G+"
"30882" 8 1954 19540 29.887 938.3036 0.03346287 0.4016108 0.06379204 0.1391863 208.8636 6 "ITI" "G+"
"30883" 8 1955 19550 30.18389 938.442 -0.4490402 0.4667764 -0.07155381 0.2630582 203.8889 6 "ITI" "G+"
"30884" 8 1956 19560 29.99545 938.5662 0.4119424 0.4908944 -0.0387082 0.04333485 200.6818 6 "ITI" "G+"
"30885" 8 1957 19570 29.82106 938.651 0.5294844 0.626854 -0.06827545 0.08395592 211.8333 6 "ITI" "G+"
"30886" 8 1958 19580 28.96418 938.7934 0.9242317 0.9242317 0.04165633 0.2566723 214.9545 6 "ITI" "G+"
"30887" 8 1959 19590 27.95614 939.0811 0.4565232 0.7322893 0.09550362 0.2186883 189.1667 6 "ITI" "G+"
"30888" 8 1960 19600 28.31376 939.4133 -0.6819015 0.8358274 0.1052765 0.4487569 198.3182 6 "ITI" "G+"
"30889" 8 1961 19610 28.97602 939.7517 2.03583 2.578121 -0.8819954 1.386042 193.8889 6 "ITI" "G+"
"30890" 8 1962 19620 22.37589 945.6813 4.163897 5.91778 1.207265 6.684991 181.1818 6 "ITI" "G+"
"30891" 8 1963 19630 24.80356 945.0629 -4.441466 4.441466 0.06141574 1.837889 210.6111 6 "ITI" "G+"
"30892" 8 1964 19640 28.98072 944.4538 -2.506204 2.6206 -0.5704681 0.2299099 215.0909 6 "ITI" "G+"
"30893" 8 1965 19650 29.22255 944.4607 0.3174294 0.3427794 0.01012098 0.1008253 207.5556 6 "ITI" "G+"
"30894" 8 1966 19660 29.16913 944.4925 -0.398723 0.5103933 0.03675111 0.3204784 219.8636 6 "ITI" "G+"
"30895" 8 1967 19670 27.86387 945.5092 4.932452 4.932452 -1.060801 2.27796 195.8333 6 "ITI" "G+"
"30896" 8 1968 19680 23.74706 947.1551 -1.373536 4.007588 1.568883 1.838377 188.3182 6 "ITI" "G+"
"30897" 8 1969 19690 27.83581 946.9681 -3.407623 3.407623 -0.277598 0.5434432 212.4444 6 "ITI" "G+"
"30898" 8 1970 19700 30.19392 947.4419 -0.9847286 0.9953992 -0.2254937 0.7621566 213.8636 6 "ITI" "G+"
"30899" 8 1971 19710 30.24382 948.1778 2.164643 2.185845 -0.8531358 2.574109 212.7222 6 "ITI" "G+"
"30900" 8 1972 19720 22.29896 936.116 13.74125 13.74125 -0.07818385 26.30208 190.1818 6 "ITI" "G+"
"30901" 8 1973 19730 11.80344 909.5229 -1.32792 6.908595 2.59389 14.32912 191.1667 6 "ITI" "G+"
"30902" 8 1974 19740 28.64882 896.94 -33.27427 33.27427 2.387745 14.7781 177.3636 6 "ITI" "G+"
"30903" 8 1975 19750 68.45689 891.8056 -36.60004 36.60004 -0.8325833 7.099639 171.7778 6 "ITI" "G+"
"30904" 8 1976 19760 97.54598 898.4529 -26.80002 26.80002 0.333283 13.28179 190.5455 6 "ITI" "G+"
"30905" 8 1977 19770 134.059 902.8412 -43.61352 43.61352 1.71149 2.439818 170.1111 6 "ITI" "G+"
"30906" 8 1978 19780 178.2478 893.193 -44.7427 44.7427 -1.483281 4.164961 164.4091 6 "ITI" "G+"
"30907" 8 1979 19790 222.9695 890.0823 -42.85331 42.85331 1.118097 10.49316 134.1667 6 "ITI" "G+"
"30908" 8 1980 19800 268.5082 895.1116 -49.69859 49.69859 -0.3188332 20.30004 157.0909 6 "ITI" "G+"
"30909" 8 1981 19810 315.6473 899.7181 -49.64672 49.64672 1.813964 21.69101 142.9444 6 "ITI" "G+"
"30910" 8 1982 19820 375.7545 903.8702 -48.53814 48.53814 -5.438814 17.11496 181.7273 6 "ITI" "G+"
"30911" 8 1983 19830 394.0195 898.6608 -2.547122 3.689237 -1.278409 5.190698 153.2778 6 "ITI" "G+"
"30912" 8 1984 19840 390.3725 894.0578 8.195034 8.195034 -0.08647848 3.193965 165.9545 6 "ITI" "G+"
"30913" 8 1985 19850 386.2782 895.7249 -4.54193 4.932324 1.254609 3.221268 159.1667 6 "ITI" "G+"
"30914" 8 1986 19860 393.2816 898.4697 -1.831134 4.854946 -1.3694 7.224147 105.6364 6 "ITI" "G+"
"30915" 8 1987 19870 389.3555 888.116 5.764022 5.764022 -0.08892872 10.20661 129.7222 6 "ITI" "G+"
"30916" 8 1988 19880 382.0813 886.4133 12.69962 12.69962 -1.428045 8.261971 152.2727 6 "ITI" "G+"
"30917" 8 1989 19890 364.0206 882.8452 25.04894 25.04894 -1.361942 4.692797 137.9444 6 "ITI" "G+"
"30918" 8 1990 19900 328.9798 894.1976 37.90506 37.90506 0.03537271 2.748781 145.5 6 "ITI" "G+"
"30919" 8 1991 19910 294.4275 899.9365 31.44731 31.44731 -0.3129309 10.83982 169.3889 6 "ITI" "G+"
"30920" 8 1992 19920 262.1512 895.8992 35.93828 35.93828 0.2143006 18.83599 166.5455 6 "ITI" "G+"
"30921" 8 1993 19930 225.194 886.8223 36.17991 36.17991 -0.9271429 8.043855 157.7222 6 "ITI" "G+"
"30922" 8 1994 19940 188.3314 889.5405 37.33276 37.33276 0.9895525 6.902297 176.3636 6 "ITI" "G+"
"30923" 8 1995 19950 154.012 890.416 33.07591 33.07591 -0.138832 4.550997 184 6 "ITI" "G+"
"30924" 8 1996 19960 117.168 899.4579 35.43638 35.43638 0.2103939 7.497888 181.1818 6 "ITI" "G+"
"30925" 8 1997 19970 85.4693 914.754 35.42675 35.42675 -0.2520047 16.28822 137.1111 6 "ITI" "G+"
"30926" 8 1998 19980 47.71139 937.8239 33.1755 33.1755 1.181321 19.95506 180.5455 6 "ITI" "G+"
"30927" 8 1999 19990 28.38926 946.946 2.25383 6.124034 3.404091 0.7584555 174.7778 6 "ITI" "G+"
"30928" 8 2000 20000 33.58026 945.9105 -3.97054 3.97054 -0.8829389 3.41901 185.2727 6 "ITI" "G+"
"30929" 8 2001 20010 34.76603 942.4566 0.8216651 1.329678 -0.3683456 2.079185 184.7222 6 "ITI" "G+"
"30930" 8 2002 20020 32.2188 941.0058 1.770703 1.938187 0.3125387 1.382648 195.5 6 "ITI" "G+"
"30931" 8 2003 20030 31.97935 939.9341 0.5348902 0.8050074 -0.1826431 0.7318341 201.8889 6 "ITI" "G+"
"30932" 8 2004 20040 31.03136 939.5238 0.05222512 0.794048 0.265431 0.3750984 208.2273 6 "ITI" "G+"
"30933" 8 2005 20050 31.52687 938.9251 -0.2488875 0.4821839 -0.231161 0.7352728 205.7222 6 "ITI" "G+"
"30934" 8 2006 20060 30.91434 938.6762 4.785198 4.785198 -0.6609224 5.929645 187.2727 6 "ITI" "G+"
"30935" 8 2007 20070 25.2336 947.9785 -2.936806 5.580511 2.854885 6.8013 170.2778 6 "ITI" "G+"
"30936" 8 2008 20080 41.79605 937.0327 -29.64093 29.64093 1.131052 11.23251 163.3636 6 "ITI" "G+"
"30937" 8 2009 20090 76.46535 932.5675 -32.65832 32.65832 0.6894782 5.317795 165.4444 6 "ITI" "G+"
"30938" 8 2010 20100 106.7158 940.7628 -30.34342 30.34342 -1.705192 17.72229 150.6364 6 "ITI" "G+"
"30939" 8 2011 20110 138.1216 951.8473 -26.16517 26.16517 1.004889 6.485617 148.7778 6 "ITI" "G+"
"30940" 8 2012 20120 165.0946 941.99 -35.92563 35.92563 -0.3491347 7.548166 143 6 "ITI" "G+"
"30941" 8 2013 20130 199.2079 924.1076 -25.75914 25.75914 -0.684081 17.32562 161.7778 6 "ITI" "G+"
"30942" 8 2014 20140 219.4515 892.893 -12.3992 12.3992 -2.109872 23.70295 158.3636 6 "ITI" "G+"
"30943" 8 2015 20150 217.6596 881.1852 17.13881 17.13881 -3.043718 6.687641 116.2778 6 "ITI" "G+"
"30944" 8 2016 20160 187.9063 880.7834 36.4913 36.4913 -0.1701707 5.021013 143.0909 6 "ITI" "G+"
"30945" 8 2017 20170 150.2409 886.29 37.24623 37.24623 -1.26799 5.315266 133.6667 6 "ITI" "G+"
"30946" 8 2018 20180 110.3099 881.648 43.46131 43.46131 0.04622955 11.8952 136.4545 6 "ITI" "G+"
"30947" 8 2019 20190 69.80297 878.6253 32.58071 32.58071 1.688541 3.04702 166 6 "ITI" "G+"
"30948" 8 2020 20200 42.83248 880.7393 26.45799 26.45799 0.3631048 3.02335 176.8182 6 "ITI" "G+"
"30949" 8 2021 20210 20.73343 884.8909 10.30086 10.39988 2.355698 5.845161 181.8889 6 "ITI" "G+"
"30950" 8 2022 20220 20.51738 892.7354 -4.328761 4.328761 0.6503256 4.313542 183.5909 6 "ITI" "G+"
"30951" 8 2023 20230 26.42196 891.2285 -5.620722 5.620722 -0.2662263 1.31144 202.1667 6 "ITI" "G+"
"30952" 8 2024 20240 30.47241 890.2124 -2.212984 2.212984 -0.3670632 0.5764921 212.9545 6 "ITI" "G+"
"30953" 8 2025 20250 31.56806 889.7638 -0.3126578 0.4987626 -0.06339578 0.2164655 210.5 6 "ITI" "G+"
"30954" 8 2026 20260 31.05224 889.8617 0.7245264 0.7245264 -0.09544439 0.09067647 210.6364 6 "ITI" "G+"
"30955" 8 2027 20270 30.56341 889.7203 0.2635008 0.2862529 0.1027074 0.2766008 220.2222 6 "ITI" "G+"
"30956" 8 2028 20280 30.53123 889.4595 -0.1374298 0.1624333 -0.008260247 0.1803833 218.4091 6 "ITI" "G+"
"30957" 8 2029 20290 30.45345 889.2915 0.7531935 0.8812546 -0.1346335 0.1100918 212.1667 6 "ITI" "G+"
"30958" 8 2030 20300 29.78763 889.1682 0.9927014 1.347738 -0.489196 0.7129836 209.1364 6 "ITI" "G+"
"30959" 8 2031 20310 23.59953 895.0056 13.65467 13.65467 -1.014532 21.34682 162.7778 6 "ITI" "G+"
"30960" 8 2032 20320 11.36715 929.3506 2.962242 5.022589 1.797892 25.8571 146.4545 6 "ITI" "G+"
"30961" 8 2033 20330 13.9638 932.3193 -4.79694 4.79694 0.5935845 7.976491 182.8333 6 "ITI" "G+"
"30962" 8 2034 20340 21.11591 924.6304 -8.036449 8.036449 -0.08460387 5.327151 188.2727 6 "ITI" "G+"
"30963" 8 2035 20350 27.20886 922.0923 -2.75505 2.787959 -0.6871166 0.7027845 195.4444 6 "ITI" "G+"
"30964" 8 2036 20360 27.74297 922.3834 -0.498623 1.003386 0.1490349 0.6331189 206.0455 6 "ITI" "G+"
"30965" 8 2037 20370 28.91697 921.779 -0.1393133 1.090956 -0.3097185 0.479231 199.9444 6 "ITI" "G+"
"30966" 8 2038 20380 27.70541 922.0615 1.776635 1.776635 0.02769128 9.180721 212.5 6 "ITI" "G+"
"30967" 8 2039 20390 27.13866 944.2386 -2.231558 2.307796 0.4364771 18.0478 140.6667 6 "ITI" "G+"
"30968" 8 2040 20400 30.59119 948.2251 -2.363161 2.36437 -0.07871313 3.580526 153.4545 6 "ITI" "G+"
"30969" 8 2041 20410 30.51512 945.4661 4.795976 4.94174 -1.037878 2.77321 174.6667 6 "ITI" "G+"
"30970" 8 2042 20420 23.17269 947.3104 1.658546 5.091542 1.364299 5.204028 175 6 "ITI" "G+"
"30971" 8 2043 20430 26.91258 941.1386 -3.760973 3.760973 -0.269404 3.638685 194.4444 6 "ITI" "G+"
"30972" 8 2044 20440 29.74575 938.7524 -1.47049 1.898298 -0.3872701 1.542347 203.7273 6 "ITI" "G+"
"30973" 8 2045 20450 29.4561 938.0044 0.6633813 0.8947737 0.2376331 0.4597248 206.0556 6 "ITI" "G+"
"30974" 8 2046 20460 29.87546 937.3636 -0.349734 0.6475584 -0.1273438 0.5422333 218.6818 6 "ITI" "G+"
"30975" 8 2047 20470 29.85585 936.9099 0.1170987 0.3554325 -0.05185002 0.3924786 220.8333 6 "ITI" "G+"
"30976" 8 2048 20480 29.43863 936.7663 -0.4798939 1.092065 0.2020179 0.3796098 216.2727 6 "ITI" "G+"
"30977" 8 2049 20490 30.57295 936.199 -0.3398094 0.5618075 -0.1400346 0.2958968 214.7222 6 "ITI" "G+"
"30978" 8 2050 20500 30.3788 936.0434 -0.04730398 0.2188724 0.03004803 0.1939371 218.2273 6 "ITI" "G+"
"30979" 8 2051 20510 30.67735 935.8358 -0.2835371 0.2835371 -0.01134624 0.1698314 208.5 6 "ITI" "G+"
"30980" 8 2052 20520 30.80033 935.8484 0.08128508 0.270463 -0.05485982 0.1422204 211.2273 6 "ITI" "G+"
"30981" 8 2053 20530 30.33045 936.0528 0.6941239 0.6941239 -0.02942572 0.2941326 210.3889 6 "ITI" "G+"
"30982" 8 2054 20540 29.88118 936.3201 0.09916537 0.3795701 0.09818797 0.112356 217 6 "ITI" "G+"
"30983" 8 2055 20550 30.223 936.3528 -0.1612475 0.4888511 -0.03754267 0.07597655 215.5 6 "ITI" "G+"
"30984" 8 2056 20560.4 29.58777 936.4738 0.5432964 0.6751563 0.04434921 0.1131991 208.45 6 "ITI" "G+"
"30985" 8 2057 20570 29.6186 936.5802 -0.2861939 0.3187373 -0.0365778 0.140136 212.5556 6 "ITI" "G+"
"30986" 8 2058 20580 29.93268 936.6592 -0.1693924 0.2755643 -0.004185633 0.08538332 206.7273 6 "ITI" "G+"
"30987" 8 2059 20590 29.5622 936.788 1.137941 1.137941 -0.1456485 3.311302 203.8333 6 "ITI" "G+"
"30988" 8 2060 20600 31.87008 944.42 -13.46296 13.46296 2.293839 10.48087 152.5909 6 "ITI" "G+"
"30989" 8 2061 20610 52.8947 937.9436 -21.478 21.478 0.9350223 6.318193 173.7778 6 "ITI" "G+"
"30990" 8 2062 20620 82.48808 943.5671 -36.54923 36.54923 -0.7339899 7.72682 188.0455 6 "ITI" "G+"
"30991" 8 2063 20630 112.0632 942.3842 -23.85748 23.85748 1.003538 7.145809 190.3333 6 "ITI" "G+"
"30992" 8 2064 20640 142.7361 936.5442 -34.52464 34.52464 -1.356875 6.131379 161.5 6 "ITI" "G+"
"30993" 8 2065 20650 166.4627 940.2956 -12.42122 12.42122 -0.3537917 10.02775 146.4444 6 "ITI" "G+"
"30994" 8 2066 20660 180.0003 945.6619 -12.11672 14.15219 -2.256528 6.017758 146.3182 6 "ITI" "G+"
"30995" 8 2067 20670 180.3898 946.0635 4.300808 4.300808 0.594647 7.762759 163.8333 6 "ITI" "G+"
"30996" 8 2068 20680 180.1971 950.6371 -1.030414 2.236986 -0.397076 2.98897 180.4545 6 "ITI" "G+"
"30997" 8 2069 20690 174.4492 953.0167 17.18421 17.18421 -2.424979 1.072296 137.1667 6 "ITI" "G+"
