"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong" "y2" "x2"
"5984" 3 87 870 39.0503492548631 310.649676067071 -0.313973000032837 2.94283370393842 1.24425086918671 3.15609084417275 465.666666666667 1 "Sti" "PT" 1 NA 1 45 39.4153647889505 310.089326407461
"5985" 3 88 880 72.2711893935231 300.285427515401 -9.9779561640159 88.1161618005772 9.56115832743145 22.8175071718298 417.636363636364 1 "Sti" "PT" 1 NA 1 45 80.8572790093117 300.66834418136
"5986" 3 89 890.5 169.86565505858 304.766724041008 -8.22540540633655 72.639240115521 -2.36171393677581 44.756881365751 423.4375 1 "Sti" "PT" 1 NA 1 45 171.790819317722 306.281311288507
"5987" 3 90 900 252.663695955072 321.602399773837 -13.5851249397573 119.971369646799 4.74507232121442 93.4934561440136 395.772727272727 1 "Sti" "PT" 1 NA 1 45 261.494845723097 323.223044323551
"5988" 3 91 907.5 328.055140589314 341.098450935702 -2.5959393040306 22.9249561712219 -2.3345793964653 18.9583762943636 462.25 1 "Sti" "PT" 1 NA 1 45 339.763447379576 338.067972217599
"5989" 3 92 922 379.573443412453 331.158926728586 -1.1935813004921 10.5406158603502 -0.332447984048486 8.79346050874551 484.5 1 "Sti" "PT" 1 NA 1 45 355.740595162126 340.651018910165
"5990" 3 93 930 385.593106198993 344.335767663971 -3.62390108161723 32.0029722327974 -9.47975730673846 27.065885928823 439.333333333333 1 "Sti" "PT" 1 NA 1 45 381.679096973536 341.440892360538
"5991" 3 94 940 392.303084649475 325.740763342405 -0.939166266992944 8.29385551306001 -0.909081795305212 6.02378456866387 421.818181818182 1 "Sti" "PT" 1 NA 1 45 392.969243079131 325.402445177871
"6255" 3 388 3882 393.10036471545 347.97669914718 -0.360971404698826 3.1877685348561 -0.127773189467348 2.70965612277359 436.583333333333 2 "Sti" "PT" 1 NA 1 45 390.721580608357 346.323320154325
"6256" 3 389 3890 385.714727547527 336.55226927522 0.922797344984074 8.65959065011447 -0.169462602390297 14.182941565317 358.666666666667 2 "Sti" "PT" 1 NA 1 45 386.029658136066 336.410123513519
"6257" 3 390 3900 387.463345654438 340.221812973639 -0.815703997231294 7.27459177708585 0.166262864700968 13.8467892460328 331.5 2 "Sti" "PT" 1 NA 1 45 387.783595020733 340.649038585677
"6258" 3 391 3910 392.296920032316 344.334852885627 -0.61250799651358 5.4091091239286 0.82233360061025 4.41380354147464 347.555555555556 2 "Sti" "PT" 1 NA 1 45 392.999776896092 344.425302976611
"6259" 3 392 3920 397.464837177006 344.79822794139 0.0454690042605717 3.51273037279333 -1.97994881183831 2.99721402907164 234.909090909091 2 "Sti" "PT" 1 NA 1 45 397.060654265438 345.324472320767
"6260" 3 393 3930 391.650385495767 345.523950261293 0.247623841073496 6.3454996178769 1.26074415834427 7.00422371348725 322.722222222222 2 "Sti" "PT" 1 NA 1 45 392.947305218885 346.7567072138
"6261" 3 394 3940 398.240708781349 350.76684350152 -0.142878096657367 9.82077686800261 -1.62308915622305 17.074151937484 262.045454545455 2 "Sti" "PT" 1 NA 1 45 396.789003491836 347.489309791877
"6548" 3 688 6881.8 394.322551339321 347.573499937859 -0.674055787127266 5.95264278824175 -0.243316427607908 1.57791733877752 366.6 3 "Sti" "PT" 1 NA 1 45 392.496815548283 346.730726196502
"6549" 3 689 6890 394.531659072933 342.203447436175 0.333723896313863 5.19250463037832 -1.76953784949791 5.35767127443194 274.888888888889 3 "Sti" "PT" 1 NA 1 45 394.173555091535 342.355661177997
"6550" 3 690 6900 387.979487415734 340.711071473351 0.504756054823902 8.24602892900464 1.73042936211004 8.31025859647468 359.772727272727 3 "Sti" "PT" 1 NA 1 45 388.099611463089 341.13591326426
"6551" 3 691 6910 391.967304821956 349.706789379087 -0.483630359105653 7.32305939945002 -2.63728974124768 11.577866743191 344 3 "Sti" "PT" 1 NA 1 45 391.382539230782 348.467872929891
"6552" 3 692 6917.5 386.190778828661 341.349277512263 1.09099656755944 9.63468154105919 0.127920422984687 16.183896104453 396.5 3 "Sti" "PT" 1 NA 1 45 385.798547855361 341.044844393048
"6553" 3 693 6928.5 379.482492584302 332.556480399034 0.0524431447580209 1.36468600784343 1.72263801177519 8.0867065273373 415.75 3 "Sti" "PT" 1 NA 1 45 381.380680174604 327.090117501858
"6554" 3 694 6940 383.941343506284 312.155992435207 -0.61359055782204 5.4186693129941 0.767421755652492 5.30503771129997 418.714285714286 3 "Sti" "PT" 1 NA 1 45 384.055726598088 316.668224915926
"6835" 3 993 9930 161.304431599229 297.90366088632 2.22279169832762 19.6296585913227 1.2866076365199 12.6598601681386 432.5 4 "Sti" "PT" 1 NA 1 45 214.996733306024 305.466578465659
"7117" 3 1288 12881.25 388.860136967721 331.110870649599 1.09968470074801 9.71140716875334 -0.543184025543667 5.41357405899487 400.6875 5 "Sti" "PT" 1 NA 1 45 388.188190783058 333.614064093478
"7118" 3 1289 12890 380.508594647005 341.611207555888 -0.386609721337007 9.87205801129426 2.85040082036056 11.1617244372087 399.611111111111 5 "Sti" "PT" 1 NA 1 45 383.089467278019 343.246675397627
"7119" 3 1290 12899 393.053717806304 349.908619781078 -0.444493967642921 5.57064612513608 -1.8657901984609 12.4452693805732 369.555555555556 5 "Sti" "PT" 1 NA 1 45 391.15604399216 346.048941868384
"7120" 3 1291 12910.5 392.038638532351 333.123962119401 -0.38767980678907 3.88369340035911 0.428935815128966 7.78985093737424 394.4375 5 "Sti" "PT" 1 NA 1 45 392.667983476 336.392255670996
"7121" 3 1292 12920 394.396456071149 347.775009196841 0.3396103356044 3.29417225777996 -0.781106511659914 6.80678397869929 381.5 5 "Sti" "PT" 1 NA 1 45 393.902881364831 347.164126662723
"7122" 3 1293 12930 389.299167253899 349.172575132175 0.239899371539453 6.07305235265511 1.6544787925514 4.76066134534904 430.722222222222 5 "Sti" "PT" 1 NA 1 45 389.458501230279 349.142262870395
"7123" 3 1294 12940 394.717806870836 345.950987037527 -0.827313443626771 9.41537063827872 -1.51010217823017 5.26158191688705 341.409090909091 5 "Sti" "PT" 1 NA 1 45 394.972053020138 345.692305542432
"7398...4766" 3 1587 15870 41.9606453184535 294.519738673544 -0.275763212947926 2.43528789777591 -0.358759323167902 1.48537483651415 459.444444444444 6 "Sti" "PT" 1 NA 1 45 42.0043074660383 294.572172682619
"7399...4767" 3 1588 15880 42.9565374025435 295.796644757639 -0.367949876814863 4.36972338320639 1.82679592373087 4.91057621796142 472.363636363636 6 "Sti" "PT" 1 NA 1 45 43.3591207116663 294.777834617164
"7400...4768" 3 1589 15890 65.9875922125392 292.42981302619 -6.12291646664858 54.0719852039796 5.9000801722987 33.55721700795 319.777777777778 6 "Sti" "PT" 1 NA 1 45 72.0214126370621 297.480043970388
"7401...4769" 3 1590 15900 132.441588526427 338.841229543515 -5.54920453105634 49.0054873247965 -6.0509264753418 53.9611758925307 349.636363636364 6 "Sti" "PT" 1 NA 1 45 132.297320209666 338.660021245425
"7402...4770" 3 1591 15906.5 155.889391336824 353.040902458979 -0.40499921606827 3.57658180348383 -0.14469134938193 3.93088991654855 479 6 "Sti" "PT" 1 NA 1 45 151.968712427355 353.887407604574
"7403...4771" 3 1592 15920 152.942913270872 356.083655812235 -1.16426229955159 11.4014739759028 0.890395410868507 2.95223832017672 244.954545454545 6 "Sti" "PT" 1 NA 1 45 155.732401365258 355.152427599931
"7404" 3 1593 15930 184.998557616638 353.539442715542 -6.51532030485311 57.5373361766663 5.92739802793952 28.9446036317603 311.722222222222 6 "Sti" "PT" 1 NA 1 45 190.970270444596 353.757832385037
"7405" 3 1594 15940.3333333333 256.459562590343 354.21965486218 -6.27005185234617 55.3713500478016 -4.85459342885727 28.4202278976163 360.944444444444 6 "Sti" "PT" 1 NA 1 45 255.453942073922 353.712912884034
"7682...4774" 3 1887 18870 40.2939931834682 296.978388567245 -0.103593594857328 1.03549289067259 -0.261234064421409 0.796246153010713 478.222222222222 7 "Sti" "PT" 1 NA 1 45 40.183364260313 297.002747882501
"7683...4775" 3 1888 18880 38.6430262213028 290.94283623699 0.281413449085329 2.83604799802713 0.216409399585181 10.3589402731511 365 7 "Sti" "PT" 1 NA 1 45 38.6304318272427 291.346976182903
"7684...4776" 3 1889 18889.625 44.5685454298831 300.999712887324 -4.68050368332413 41.333917797249 8.56204307318423 20.4887482538737 404.3125 7 "Sti" "PT" 1 NA 1 45 54.4409088616326 299.888089287944
"7685...4777" 3 1890 18898.4 109.547131788339 300.184229624459 -6.76785643517471 59.7675037735295 2.84411414423093 21.4966723470124 460.3 7 "Sti" "PT" 1 NA 1 45 114.80872383172 305.208856894253
"7686...4778" 3 1891 18911 173.699694638831 308.082948106877 -6.35335781583103 56.107031948656 -5.6428926841148 26.9585880912487 368.785714285714 7 "Sti" "PT" 1 NA 1 45 173.546725554603 304.991498184982
"7687...4779" 3 1892 18920 214.92742485339 308.724815925969 -4.23026929152922 37.3578603899555 -1.17301401689284 28.4759847454771 435.818181818182 7 "Sti" "PT" 1 NA 1 45 215.853225471547 309.66923987992
"7688...4780" 3 1893 18928.8 243.704453927304 312.657254568942 -2.77085950644991 24.4696910452992 -0.655051014386174 14.653377012789 418.8 7 "Sti" "PT" 1 NA 1 45 247.456555673161 313.404016802859
"7689...4781" 3 1894 18941 271.66865320428 310.805755502261 -2.50330433734585 22.1068890662348 -2.71220769070626 8.87623498094018 411 7 "Sti" "PT" 1 NA 1 45 271.651625646525 308.664105766623
"7969" 3 2187 21870 386.005657411669 294.924672144603 -0.0532160105460144 0.656739093822011 -0.11253924196518 0.872820438382632 468.722222222222 8 "Sti" "PT" 1 NA 1 45 385.918939058716 294.986274315215
"7970" 3 2188 21880 385.587298138087 295.561614510977 -0.0356041744717383 1.49315371781375 0.697953370121184 1.15411461677007 475.681818181818 8 "Sti" "PT" 1 NA 1 45 385.700565642317 295.431666681825
"7971" 3 2189 21890 386.859512293521 302.099204519697 -0.362318178123181 3.48295376757363 0.0217746696965264 13.0538335851109 417.722222222222 8 "Sti" "PT" 1 NA 1 45 387.425974212671 303.643657073759
"7972" 3 2190 21900 391.581840855397 319.935222840141 -0.168371279933936 5.02478131172819 -1.05020850844085 10.1093667639908 348.090909090909 8 "Sti" "PT" 1 NA 1 45 391.216340261409 319.024132090639
"7973" 3 2191 21910 388.928025614793 315.712340762779 0.207359990560023 4.51138507943386 1.12576805619386 5.50758091744547 241.888888888889 8 "Sti" "PT" 1 NA 1 45 389.052234930681 316.390251325796
"7974" 3 2192 21920 395.497097567229 322.143133498439 -1.13761491892156 10.04637208409 -0.527800482156749 19.0562827261602 371.909090909091 8 "Sti" "PT" 1 NA 1 45 395.66885901829 323.155889507758
"7975" 3 2193 21929 398.305548910414 336.790381908615 0.106910092731804 0.944131931872391 -0.744824265764635 2.25469296088579 452.166666666667 8 "Sti" "PT" 1 NA 1 45 398.721192127557 337.151270093224
"7976" 3 2194 21940 395.636706981481 340.457707074314 0.54104665702307 4.77802808393159 0.277235250076217 1.99715039323621 290.772727272727 8 "Sti" "PT" 1 NA 1 45 395.350704967317 340.891795388233
"8242" 3 2487 24870 367.036731891521 329.725025746653 0.0853743600079686 0.753948082796057 0.596625338358535 1.66461223543831 485.5 9 "Sti" "PT" 1 NA 1 45 371.376275863467 330.26292834074
"8243" 3 2488 24880 377.4258145061 329.597950308263 -2.27272738545082 20.0706448027113 2.63001063678894 19.6916810815288 278.045454545455 9 "Sti" "PT" 1 NA 1 45 380.031152473209 331.146897501386
"8244" 3 2489 24890 397.313920892122 327.601743458467 -0.508242513312734 7.68590911663864 -2.50665674560292 3.42265939344054 406.222222222222 9 "Sti" "PT" 1 NA 1 45 396.065179672446 328.390660645815
"8245" 3 2490 24895.5 397.316477776186 319.774479395247 0.197606572243466 1.74508009520605 -0.307763832193473 1.35523449559435 469.25 9 "Sti" "PT" 1 NA 1 45 394.659351541929 330.371321709202
"8246" 3 2491 24911 389.826294943391 343.750469150005 0.851952523115626 7.52366367813869 0.0797639030126334 4.59531548816608 477.071428571429 9 "Sti" "PT" 1 NA 1 45 389.838564606709 340.684927079712
"8247" 3 2492 24915.5 386.729852123916 344.021282426014 0.175853527937484 1.55297714945112 0.0457508684503978 0.562023188913145 483.75 9 "Sti" "PT" 1 NA 1 45 385.519953328607 345.751247406468
"8248" 3 2493 24928.25 382.54122845021 347.958505295915 0.230066045312008 2.031732404943 0.542043557757211 0.57632349800258 479 9 "Sti" "PT" 1 NA 1 45 383.645255189577 347.390658240807
"8249" 3 2494 24939.3333333333 382.043028003196 349.067767858593 0.0555298100479639 0.778127650435295 -0.0938208835816567 0.413733012617627 483.833333333333 9 "Sti" "PT" 1 NA 1 45 382.786534760541 349.119175156062
"8511" 3 2787 27870 379.270405484234 292.264254589565 -0.287216861030567 2.53643601779839 -0.353268199379272 1.94934070018019 316.166666666667 10 "Sti" "PT" 1 NA 1 45 379.392459218378 292.230894738876
"8512...4799" 3 2788 27877.5 380.723692891709 292.326009653898 -0.591181927581519 5.27543257583807 1.3033824600156 6.71215351950417 437.083333333333 10 "Sti" "PT" 1 NA 1 45 382.199888668242 294.071787489593
"8513...4800" 3 2791 27906 379.069050122678 296.39221871714 -0.148964773334241 1.31552031838385 -0.173978958891155 2.15351900699227 475.5 10 "Sti" "PT" 1 NA 1 45 386.81801432401 298.604282400892
"8514...4801" 3 2792 27923.3333333333 392.23957993686 300.467810062153 -0.292504191361696 2.583128872256 -0.640697572698798 6.45058373505714 417.666666666667 10 "Sti" "PT" 1 NA 1 45 388.671615288572 303.208792147594
"8515...4802" 3 2793 27930 389.299249304935 310.487388724763 0.0790549024050099 5.92463393105243 0.0476965621615477 6.57341131715367 419.944444444444 10 "Sti" "PT" 1 NA 1 45 389.312315982172 309.864218707663
"8516...4803" 3 2794 27940.6 390.774565605309 313.124745586795 -0.599152776480445 5.29116806365755 0.328010014869164 3.67962206138219 370.1 10 "Sti" "PT" 1 NA 1 45 391.848595462854 310.344867588055
"8739" 4 87 870 10.591289440599 426.993511021835 -0.531817554778058 4.91264407110442 2.48572404526079 1.84680429651991 415.722222222222 1 "Sti" "PT" 1 NA 1 30 11.5246634313799 426.457199848418
"8740" 4 88 879.6 52.05248110989 426.853485621867 -10.6535510929704 94.0823968784672 9.2195144512025 20.0470742689598 400.35 1 "Sti" "PT" 1 NA 1 30 60.3028746811146 427.362463696932
"8741" 4 89 890 145.046702710444 438.887666443841 -7.94517748339613 70.1645239920018 -3.41554142653015 42.2287442159787 440.125 1 "Sti" "PT" 1 NA 1 30 150.508145580052 442.565128944018
"8742" 4 90 900.5 214.447256743362 458.207366613716 -7.41397859087353 65.4734623364483 -1.10412073431769 30.562288101468 434.15 1 "Sti" "PT" 1 NA 1 30 216.444938344994 457.483084349271
"8743" 4 91 910 288.486528673722 459.249337880772 -9.49896616894337 83.8861612661109 1.58824646318797 49.8201922765209 384.555555555556 1 "Sti" "PT" 1 NA 1 30 292.396155108434 459.835287242572
"8744" 4 92 920 359.344035539292 468.468955158481 -5.45158705965153 48.1434193057076 -6.70403100698115 30.9242852213221 425.545454545455 1 "Sti" "PT" 1 NA 1 30 360.355676768204 467.114625380146
"8745" 4 93 930 386.88958473178 461.097448068202 -1.75710074592767 15.5171030101782 -1.23520436623028 6.00065349721842 327.888888888889 1 "Sti" "PT" 1 NA 1 30 386.718550585476 461.80365255768
"8746" 4 94 940 394.604441011957 456.560419532631 0.167648093644647 6.32758051030703 -1.48118936334578 7.86775527899749 448.363636363636 1 "Sti" "PT" 1 NA 1 30 393.510962503376 455.701780293994
"8979" 4 388 3881.5 85.422488174202 457.768402621224 -3.10020500250358 27.3781685472565 5.65071548195458 15.8408364655818 334 2 "Sti" "PT" 1 NA 1 30 92.7998277817442 461.732980924272
"8980" 4 389 3890 124.823723782043 475.208986117692 -2.25442392985376 19.90900546211 -5.24165704064312 11.8739031035868 306.944444444444 2 "Sti" "PT" 1 NA 1 30 123.924318777588 474.104281462696
"8981" 4 390 3900 129.688805524856 469.944853708593 -0.399683319200734 3.52963667556432 0.768946751311461 6.05942223685855 299.045454545455 2 "Sti" "PT" 1 NA 1 30 130.108712968717 469.855147977246
"8982" 4 391 3910 138.867024790011 466.330440269304 -2.07546317306291 18.3285881158998 1.72600003787207 5.49783439978683 369.666666666667 2 "Sti" "PT" 1 NA 1 30 141.061426925201 464.175378589691
"8983" 4 392 3921.25 162.12850104833 447.398342741016 -2.56810535492347 22.6791522487796 -0.4276644723966 5.01171820777671 403.3125 2 "Sti" "PT" 1 NA 1 30 163.607283350835 448.85987498733
"8984" 4 393 3929.57142857143 187.526181084514 447.973055456772 -3.37949989609981 29.844645010939 2.34426427600133 20.6414684929358 395.285714285714 2 "Sti" "PT" 1 NA 1 30 190.23387881157 450.54550963845
"8985" 4 394 3940.3 223.164103909204 461.735239807747 -3.43903585239719 30.3704119988689 -3.37252418988243 17.7505322347305 443.8 2 "Sti" "PT" 1 NA 1 30 223.315843669549 459.881838254711
"9230" 4 687 6870 377.611926460334 429.954002047157 -0.0253614456798111 0.759183483406616 0.296345004913235 0.895278769623133 469.388888888889 3 "Sti" "PT" 1 NA 1 30 377.783934593004 429.74796867683
"9231" 4 688 6880 382.412830194712 434.245460632314 -1.18666727072395 10.5074852438656 0.862157550177358 15.5138424604647 403.818181818182 3 "Sti" "PT" 1 NA 1 30 382.900961735945 434.234428124479
"9232" 4 689 6887.5 390.378250743381 438.65734625321 0.0139508237337568 1.92682047711946 -1.37935942288937 4.51002629081552 459.125 3 "Sti" "PT" 1 NA 1 30 389.023290907779 438.078134064343
"9233" 4 690 6899.8 386.234042397686 431.964165784479 -0.0664565050262264 1.97052658194576 0.689960730706844 3.73213839993116 482.5 3 "Sti" "PT" 1 NA 1 30 388.349201413305 432.021270832924
"9234" 4 691 6911.5 391.775501359283 428.273238304109 -0.130467458319544 1.15216898912172 0.0295360248617271 3.08430699181451 443.125 3 "Sti" "PT" 1 NA 1 30 389.806815754811 432.219148173565
"9235" 4 692 6918.5 391.830550383055 444.70979162778 -0.247368156455295 3.58660418799718 0.012247740547366 10.908250979646 437.4375 3 "Sti" "PT" 1 NA 1 30 391.999277109452 438.953001053554
"9451...4825" 4 987 9870 27.7328804062658 454.110487231139 -0.311820581604893 2.78915346233293 1.38199805654395 7.08977294643216 441.944444444444 4 "Sti" "PT" 1 NA 1 30 28.1118586607355 454.230910583948
"9452...4826" 4 988 9879.77777777778 55.2664246912196 438.500714948329 -11.5413768337833 101.92285992944 19.0392569090549 26.8573874528381 445.611111111111 4 "Sti" "PT" 1 NA 1 30 71.2467874585006 439.90598740553
"9453" 4 989 9886.5 129.394683115701 431.301962764664 -4.83302247123325 42.6808239143048 1.84473819889006 18.0803794627005 382.5 4 "Sti" "PT" 1 NA 1 30 163.719092063885 433.792573511537
"9454" 4 990 9904 211.939362439362 444.60395010395 -2.35280546042826 20.7778209513537 -1.5852379041217 13.6746902586105 481 4 "Sti" "PT" 1 NA 1 30 195.678442442976 441.936646026251
"9455" 4 991 9911 240.414724199234 449.5073477712 -6.8367771774569 60.3761485880112 -1.53425427177265 37.7989067584015 373.166666666667 4 "Sti" "PT" 1 NA 1 30 236.243128589327 451.052289646249
"9456" 4 992 9920.55555555555 312.561212665746 457.599178275368 -10.6966954490559 94.463408279913 -12.9728790847544 46.075409973431 421.666666666667 4 "Sti" "PT" 1 NA 1 30 315.049401103431 453.367848866659
